Date,Num_Employees,Num_Customers,Pct_On_Sale,TouristEvent,Sales,Store,DayOfWeek,Month,DayOfMonth,IsWeekend,pr,TouristEvent_Bin,Sales_Lag7,Customers_Lag7
2013-06-09,17,71,10.91,No,21297,Richmond,6,6,9,1,0.1091,0,25982.0,81.0
2013-06-10,6,47,9.57,No,19128,Richmond,0,6,10,0,0.09570000000000001,0,19978.0,53.0
2013-06-11,6,50,9.34,No,17495,Richmond,1,6,11,0,0.0934,0,19521.0,49.0
2013-06-12,5,47,12.23,No,16088,Richmond,2,6,12,0,0.1223,0,24727.0,52.0
2013-06-13,11,62,15.07,No,21370,Richmond,3,6,13,0,0.1507,0,22809.0,55.0
2013-06-14,9,69,10.88,No,25249,Richmond,4,6,14,0,0.10880000000000001,0,18028.0,66.0
2013-06-15,15,108,11.95,No,21281,Richmond,5,6,15,1,0.1195,0,27359.0,105.0
2013-06-16,8,62,9.16,No,18923,Richmond,6,6,16,1,0.0916,0,21297.0,71.0
2013-06-17,6,42,14.25,No,21179,Richmond,0,6,17,0,0.1425,0,19128.0,47.0
2013-06-18,6,52,13.83,No,20187,Richmond,1,6,18,0,0.1383,0,17495.0,50.0
2013-06-19,6,53,12.74,No,20714,Richmond,2,6,19,0,0.1274,0,16088.0,47.0
2013-06-20,8,53,9.57,No,18649,Richmond,3,6,20,0,0.09570000000000001,0,21370.0,62.0
2013-06-21,9,73,11.31,No,20777,Richmond,4,6,21,0,0.1131,0,25249.0,69.0
2013-06-22,8,93,13.37,No,19690,Richmond,5,6,22,1,0.13369999999999999,0,21281.0,108.0
2013-06-23,9,67,12.47,No,20854,Richmond,6,6,23,1,0.1247,0,18923.0,62.0
2013-06-24,5,50,12.87,No,19383,Richmond,0,6,24,0,0.12869999999999998,0,21179.0,42.0
2013-06-25,7,47,13.3,No,18526,Richmond,1,6,25,0,0.133,0,20187.0,52.0
2013-06-26,7,57,11.27,No,22541,Richmond,2,6,26,0,0.1127,0,20714.0,53.0
2013-06-27,6,59,14.75,No,18546,Richmond,3,6,27,0,0.1475,0,18649.0,53.0
2013-06-28,9,69,13.72,No,21656,Richmond,4,6,28,0,0.13720000000000002,0,20777.0,73.0
2013-06-29,9,102,14.91,No,21778,Richmond,5,6,29,1,0.1491,0,19690.0,93.0
2013-06-30,8,88,15.59,No,22092,Richmond,6,6,30,1,0.1559,0,20854.0,67.0
2013-07-01,4,62,14.51,No,20502,Richmond,0,7,1,0,0.1451,0,19383.0,50.0
2013-07-02,6,70,16.92,No,22415,Richmond,1,7,2,0,0.16920000000000002,0,18526.0,47.0
2013-07-03,7,76,14.1,No,18765,Richmond,2,7,3,0,0.141,0,22541.0,57.0
2013-07-04,12,90,14.85,No,23283,Richmond,3,7,4,0,0.1485,0,18546.0,59.0
2013-07-05,10,99,16.28,No,23152,Richmond,4,7,5,0,0.1628,0,21656.0,69.0
2013-07-06,9,119,15.34,No,28530,Richmond,5,7,6,1,0.1534,0,21778.0,102.0
2013-07-07,10,86,11.37,No,19292,Richmond,6,7,7,1,0.1137,0,22092.0,88.0
2013-07-08,6,62,13.18,No,18892,Richmond,0,7,8,0,0.1318,0,20502.0,62.0
2013-07-09,7,63,12.77,No,21997,Richmond,1,7,9,0,0.1277,0,22415.0,70.0
2013-07-10,6,66,11.78,No,19115,Richmond,2,7,10,0,0.11779999999999999,0,18765.0,76.0
2013-07-11,5,64,14.11,No,22907,Richmond,3,7,11,0,0.1411,0,23283.0,90.0
2013-07-12,8,76,13.46,No,19957,Richmond,4,7,12,0,0.1346,0,23152.0,99.0
2013-07-13,9,102,11.84,No,21327,Richmond,5,7,13,1,0.1184,0,28530.0,119.0
2013-07-14,7,79,12.7,No,18700,Richmond,6,7,14,1,0.127,0,19292.0,86.0
2013-07-15,5,66,11.85,No,22121,Richmond,0,7,15,0,0.1185,0,18892.0,62.0
2013-07-16,6,77,11.36,No,21916,Richmond,1,7,16,0,0.11359999999999999,0,21997.0,63.0
2013-07-17,4,69,13.08,No,17153,Richmond,2,7,17,0,0.1308,0,19115.0,66.0
2013-07-18,9,70,14.39,No,19435,Richmond,3,7,18,0,0.1439,0,22907.0,64.0
2013-07-19,9,73,13.29,No,24031,Richmond,4,7,19,0,0.1329,0,19957.0,76.0
2013-07-20,11,105,10.78,No,23415,Richmond,5,7,20,1,0.10779999999999999,0,21327.0,102.0
2013-07-21,11,83,10.94,No,21392,Richmond,6,7,21,1,0.1094,0,18700.0,79.0
2013-07-22,7,72,8.34,No,16639,Richmond,0,7,22,0,0.0834,0,22121.0,66.0
2013-07-23,9,70,6.71,No,21651,Richmond,1,7,23,0,0.06709999999999999,0,21916.0,77.0
2013-07-24,8,70,8.77,No,22029,Richmond,2,7,24,0,0.0877,0,17153.0,69.0
2013-07-25,10,58,9.73,No,20006,Richmond,3,7,25,0,0.0973,0,19435.0,70.0
2013-07-26,11,74,8.77,No,22226,Richmond,4,7,26,0,0.0877,0,24031.0,73.0
2013-07-27,9,101,9.1,No,27100,Richmond,5,7,27,1,0.091,0,23415.0,105.0
2013-07-28,13,58,9.65,No,21908,Richmond,6,7,28,1,0.0965,0,21392.0,83.0
2013-07-29,5,58,6.68,No,22206,Richmond,0,7,29,0,0.0668,0,16639.0,72.0
2013-07-30,6,55,9.8,No,18589,Richmond,1,7,30,0,0.098,0,21651.0,70.0
2013-07-31,6,64,7.4,No,16500,Richmond,2,7,31,0,0.07400000000000001,0,22029.0,70.0
2013-08-01,12,75,10.67,No,23034,Richmond,3,8,1,0,0.1067,0,20006.0,58.0
2013-08-02,9,72,10.07,No,19503,Richmond,4,8,2,0,0.1007,0,22226.0,74.0
2013-08-03,9,95,7.14,No,24573,Richmond,5,8,3,1,0.07139999999999999,0,27100.0,101.0
2013-08-04,7,85,6.55,No,21763,Richmond,6,8,4,1,0.0655,0,21908.0,58.0
2013-08-05,6,57,7.18,No,18817,Richmond,0,8,5,0,0.0718,0,22206.0,58.0
2013-08-06,6,53,9.2,No,17052,Richmond,1,8,6,0,0.092,0,18589.0,55.0
2013-08-07,6,57,7.9,No,16251,Richmond,2,8,7,0,0.079,0,16500.0,64.0
2013-08-08,10,64,10.79,No,18796,Richmond,3,8,8,0,0.1079,0,23034.0,75.0
2013-08-09,15,74,15.48,No,18505,Richmond,4,8,9,0,0.1548,0,19503.0,72.0
2013-08-10,13,96,11.94,No,21523,Richmond,5,8,10,1,0.11939999999999999,0,24573.0,95.0
2013-08-11,10,75,13.82,No,21794,Richmond,6,8,11,1,0.1382,0,21763.0,85.0
2013-08-12,9,55,12.67,No,18718,Richmond,0,8,12,0,0.1267,0,18817.0,57.0
2013-08-13,9,64,14.07,No,23851,Richmond,1,8,13,0,0.1407,0,17052.0,53.0
2013-08-14,7,55,8.1,No,22700,Richmond,2,8,14,0,0.081,0,16251.0,57.0
2013-08-15,10,54,11.18,No,19583,Richmond,3,8,15,0,0.1118,0,18796.0,64.0
2013-08-16,10,67,8.12,No,16651,Richmond,4,8,16,0,0.0812,0,18505.0,74.0
2013-08-17,9,98,8.98,No,21825,Richmond,5,8,17,1,0.0898,0,21523.0,96.0
2013-08-18,8,64,9.87,No,20530,Richmond,6,8,18,1,0.0987,0,21794.0,75.0
2013-08-19,5,55,13.11,No,17560,Richmond,0,8,19,0,0.1311,0,18718.0,55.0
2013-08-20,5,48,10.09,No,15996,Richmond,1,8,20,0,0.1009,0,23851.0,64.0
2013-08-21,8,60,12.76,No,19831,Richmond,2,8,21,0,0.1276,0,22700.0,55.0
2013-08-22,7,57,13.66,No,18023,Richmond,3,8,22,0,0.1366,0,19583.0,54.0
2013-08-23,10,62,10.16,No,21924,Richmond,4,8,23,0,0.1016,0,16651.0,67.0
2013-08-24,13,95,13.55,No,20750,Richmond,5,8,24,1,0.1355,0,21825.0,98.0
2013-08-25,13,75,14.07,No,20290,Richmond,6,8,25,1,0.1407,0,20530.0,64.0
2013-08-26,6,52,13.57,No,17848,Richmond,0,8,26,0,0.13570000000000002,0,17560.0,55.0
2013-08-27,6,47,13.75,No,19680,Richmond,1,8,27,0,0.1375,0,15996.0,48.0
2013-08-28,6,47,13.96,No,21767,Richmond,2,8,28,0,0.1396,0,19831.0,60.0
2013-08-29,10,54,11.01,No,18655,Richmond,3,8,29,0,0.1101,0,18023.0,57.0
2013-08-30,8,66,11.33,No,23314,Richmond,4,8,30,0,0.1133,0,21924.0,62.0
2013-08-31,11,106,15.68,No,21575,Richmond,5,8,31,1,0.1568,0,20750.0,95.0
2013-09-01,8,85,12.26,No,20493,Richmond,6,9,1,1,0.1226,0,20290.0,75.0
2013-09-02,7,95,10.94,No,23388,Richmond,0,9,2,0,0.1094,0,17848.0,52.0
2013-09-03,6,38,11.01,No,18720,Richmond,1,9,3,0,0.1101,0,19680.0,47.0
2013-09-04,7,34,12.83,No,16815,Richmond,2,9,4,0,0.1283,0,21767.0,47.0
2013-09-05,8,38,11.45,No,14481,Richmond,3,9,5,0,0.11449999999999999,0,18655.0,54.0
2013-09-06,7,49,8.38,No,21124,Richmond,4,9,6,0,0.08380000000000001,0,23314.0,66.0
2013-09-07,10,76,12.42,No,17196,Richmond,5,9,7,1,0.1242,0,21575.0,106.0
2013-09-08,8,56,12.85,No,19685,Richmond,6,9,8,1,0.1285,0,20493.0,85.0
2013-09-09,6,41,10.31,No,16831,Richmond,0,9,9,0,0.10310000000000001,0,23388.0,95.0
2013-09-10,5,34,12.1,No,17357,Richmond,1,9,10,0,0.121,0,18720.0,38.0
2013-09-11,14,156,8.46,Yes,32943,Richmond,2,9,11,0,0.08460000000000001,1,16815.0,34.0
2013-09-12,20,172,11.07,Yes,26609,Richmond,3,9,12,0,0.1107,1,14481.0,38.0
2013-09-13,28,228,9.72,Yes,36618,Richmond,4,9,13,0,0.09720000000000001,1,21124.0,49.0
2013-09-14,11,78,12.15,No,18846,Richmond,5,9,14,1,0.1215,0,17196.0,76.0
2013-09-15,8,63,8.21,No,17287,Richmond,6,9,15,1,0.0821,0,19685.0,56.0
2013-09-16,4,51,9.14,No,20382,Richmond,0,9,16,0,0.09140000000000001,0,16831.0,41.0
2013-09-17,8,42,15.82,No,16844,Richmond,1,9,17,0,0.1582,0,17357.0,34.0
2013-09-18,7,39,8.09,No,19174,Richmond,2,9,18,0,0.0809,0,32943.0,156.0
2013-09-19,12,42,9.0,No,15811,Richmond,3,9,19,0,0.09,0,26609.0,172.0
2013-09-20,11,66,13.73,No,19010,Richmond,4,9,20,0,0.1373,0,36618.0,228.0
2013-09-21,11,83,14.36,No,23716,Richmond,5,9,21,1,0.1436,0,18846.0,78.0
2013-09-22,8,62,12.64,No,16004,Richmond,6,9,22,1,0.1264,0,17287.0,63.0
2013-09-23,7,38,13.03,No,17996,Richmond,0,9,23,0,0.1303,0,20382.0,51.0
2013-09-24,5,39,7.04,No,17701,Richmond,1,9,24,0,0.0704,0,16844.0,42.0
2013-09-25,10,41,13.12,No,16059,Richmond,2,9,25,0,0.13119999999999998,0,19174.0,39.0
2013-09-26,15,45,9.71,No,16572,Richmond,3,9,26,0,0.0971,0,15811.0,42.0
2013-09-27,4,59,11.9,No,17219,Richmond,4,9,27,0,0.11900000000000001,0,19010.0,66.0
2013-09-28,12,91,7.68,No,20747,Richmond,5,9,28,1,0.0768,0,23716.0,83.0
2013-09-29,10,58,11.96,No,18037,Richmond,6,9,29,1,0.11960000000000001,0,16004.0,62.0
2013-09-30,5,31,9.56,No,17919,Richmond,0,9,30,0,0.0956,0,17996.0,38.0
2013-10-01,5,31,10.55,No,15779,Richmond,1,10,1,0,0.10550000000000001,0,17701.0,39.0
2013-10-02,8,38,8.11,No,14183,Richmond,2,10,2,0,0.08109999999999999,0,16059.0,41.0
2013-10-03,8,48,13.68,No,21327,Richmond,3,10,3,0,0.1368,0,16572.0,45.0
2013-10-04,10,64,11.44,No,17309,Richmond,4,10,4,0,0.1144,0,17219.0,59.0
2013-10-05,11,106,12.66,No,22613,Richmond,5,10,5,1,0.1266,0,20747.0,91.0
2013-10-06,7,69,11.14,No,20243,Richmond,6,10,6,1,0.1114,0,18037.0,58.0
2013-10-07,7,39,11.11,No,18895,Richmond,0,10,7,0,0.11109999999999999,0,17919.0,31.0
2013-10-08,3,42,9.9,No,17989,Richmond,1,10,8,0,0.099,0,15779.0,31.0
2013-10-09,7,45,11.76,No,17804,Richmond,2,10,9,0,0.1176,0,14183.0,38.0
2013-10-10,8,54,12.93,No,17829,Richmond,3,10,10,0,0.1293,0,21327.0,48.0
2013-10-11,14,71,14.32,No,21198,Richmond,4,10,11,0,0.1432,0,17309.0,64.0
2013-10-12,25,400,14.69,Yes,45346,Richmond,5,10,12,1,0.1469,1,22613.0,106.0
2013-10-13,20,312,10.94,Yes,35057,Richmond,6,10,13,1,0.1094,1,20243.0,69.0
2013-10-14,18,182,11.2,Yes,28245,Richmond,0,10,14,0,0.11199999999999999,1,18895.0,39.0
2013-10-15,4,42,13.24,No,18024,Richmond,1,10,15,0,0.1324,0,17989.0,42.0
2013-10-16,6,45,11.9,No,18809,Richmond,2,10,16,0,0.11900000000000001,0,17804.0,45.0
2013-10-17,9,41,11.34,No,20986,Richmond,3,10,17,0,0.1134,0,17829.0,54.0
2013-10-18,11,56,9.76,No,23233,Richmond,4,10,18,0,0.09759999999999999,0,21198.0,71.0
2013-10-19,14,85,10.38,No,26960,Richmond,5,10,19,1,0.1038,0,45346.0,400.0
2013-10-20,8,64,10.02,No,16240,Richmond,6,10,20,1,0.1002,0,35057.0,312.0
2013-10-21,5,32,13.46,No,17058,Richmond,0,10,21,0,0.1346,0,28245.0,182.0
2013-10-22,5,34,7.72,No,16086,Richmond,1,10,22,0,0.07719999999999999,0,18024.0,42.0
2013-10-23,7,43,8.9,No,19568,Richmond,2,10,23,0,0.08900000000000001,0,18809.0,45.0
2013-10-24,15,45,9.57,No,21657,Richmond,3,10,24,0,0.09570000000000001,0,20986.0,41.0
2013-10-25,15,72,15.28,No,25420,Richmond,4,10,25,0,0.1528,0,23233.0,56.0
2013-10-26,8,92,10.2,No,28210,Richmond,5,10,26,1,0.102,0,26960.0,85.0
2013-10-27,6,66,10.53,No,17558,Richmond,6,10,27,1,0.10529999999999999,0,16240.0,64.0
2013-10-28,7,46,11.11,No,20271,Richmond,0,10,28,0,0.11109999999999999,0,17058.0,32.0
2013-10-29,5,46,7.76,No,21019,Richmond,1,10,29,0,0.0776,0,16086.0,34.0
2013-10-30,7,40,7.2,No,20218,Richmond,2,10,30,0,0.07200000000000001,0,19568.0,43.0
2013-10-31,11,31,7.3,No,22810,Richmond,3,10,31,0,0.073,0,21657.0,45.0
2013-11-01,12,53,11.08,No,22336,Richmond,4,11,1,0,0.1108,0,25420.0,72.0
2013-11-02,13,84,13.09,No,29731,Richmond,5,11,2,1,0.1309,0,28210.0,92.0
2013-11-03,14,74,14.97,No,25045,Richmond,6,11,3,1,0.1497,0,17558.0,66.0
2013-11-04,5,35,8.29,No,24041,Richmond,0,11,4,0,0.08289999999999999,0,20271.0,46.0
2013-11-05,10,42,9.23,No,20196,Richmond,1,11,5,0,0.09230000000000001,0,21019.0,46.0
2013-11-06,11,40,10.93,No,23953,Richmond,2,11,6,0,0.1093,0,20218.0,40.0
2013-11-07,11,40,13.16,No,25378,Richmond,3,11,7,0,0.1316,0,22810.0,31.0
2013-11-08,9,71,8.03,No,26193,Richmond,4,11,8,0,0.0803,0,22336.0,53.0
2013-11-09,35,410,9.93,Yes,46102,Richmond,5,11,9,1,0.0993,1,29731.0,84.0
2013-11-10,37,314,15.01,Yes,57767,Richmond,6,11,10,1,0.1501,1,25045.0,74.0
2013-11-11,20,283,14.01,Yes,39739,Richmond,0,11,11,0,0.1401,1,24041.0,35.0
2013-11-12,8,45,12.98,No,27361,Richmond,1,11,12,0,0.1298,0,20196.0,42.0
2013-11-13,6,42,8.52,No,23350,Richmond,2,11,13,0,0.0852,0,23953.0,40.0
2013-11-14,8,49,14.61,No,23226,Richmond,3,11,14,0,0.1461,0,25378.0,40.0
2013-11-15,13,62,13.61,No,19370,Richmond,4,11,15,0,0.1361,0,26193.0,71.0
2013-11-16,9,115,9.85,No,28363,Richmond,5,11,16,1,0.09849999999999999,0,46102.0,410.0
2013-11-17,11,86,11.56,No,32998,Richmond,6,11,17,1,0.11560000000000001,0,57767.0,314.0
2013-11-18,5,49,9.66,No,26276,Richmond,0,11,18,0,0.0966,0,39739.0,283.0
2013-11-19,8,42,17.19,No,23147,Richmond,1,11,19,0,0.17190000000000003,0,27361.0,45.0
2013-11-20,9,43,13.44,No,22661,Richmond,2,11,20,0,0.1344,0,23350.0,42.0
2013-11-21,12,51,11.47,No,26975,Richmond,3,11,21,0,0.11470000000000001,0,23226.0,49.0
2013-11-22,12,67,13.28,No,25143,Richmond,4,11,22,0,0.1328,0,19370.0,62.0
2013-11-23,17,141,16.96,No,53389,Richmond,5,11,23,1,0.1696,0,28363.0,115.0
2013-11-24,22,98,13.09,No,36169,Richmond,6,11,24,1,0.1309,0,32998.0,86.0
2013-11-25,9,54,15.44,No,33380,Richmond,0,11,25,0,0.15439999999999998,0,26276.0,49.0
2013-11-26,8,53,14.69,No,29156,Richmond,1,11,26,0,0.1469,0,23147.0,42.0
2013-11-27,13,108,25.16,No,34569,Richmond,2,11,27,0,0.2516,0,22661.0,43.0
2013-11-28,23,242,20.53,No,40939,Richmond,3,11,28,0,0.2053,0,26975.0,51.0
2013-11-29,51,504,22.69,No,70131,Richmond,4,11,29,0,0.22690000000000002,0,25143.0,67.0
2013-11-30,10,163,25.59,No,39557,Richmond,5,11,30,1,0.2559,0,53389.0,141.0
2013-12-01,14,116,18.94,No,33430,Richmond,6,12,1,1,0.1894,0,36169.0,98.0
2013-12-02,9,55,14.79,No,36579,Richmond,0,12,2,0,0.1479,0,33380.0,54.0
2013-12-03,7,42,17.33,No,33098,Richmond,1,12,3,0,0.17329999999999998,0,29156.0,53.0
2013-12-04,6,62,16.78,No,31584,Richmond,2,12,4,0,0.1678,0,34569.0,108.0
2013-12-05,10,55,19.76,No,33472,Richmond,3,12,5,0,0.19760000000000003,0,40939.0,242.0
2013-12-06,13,77,13.52,No,36670,Richmond,4,12,6,0,0.1352,0,70131.0,504.0
2013-12-07,18,118,16.42,No,40680,Richmond,5,12,7,1,0.1642,0,39557.0,163.0
2013-12-08,12,112,17.44,No,29778,Richmond,6,12,8,1,0.1744,0,33430.0,116.0
2013-12-09,7,58,15.79,No,27520,Richmond,0,12,9,0,0.15789999999999998,0,36579.0,55.0
2013-12-10,8,61,20.81,No,34139,Richmond,1,12,10,0,0.20809999999999998,0,33098.0,42.0
2013-12-11,8,70,17.5,No,34852,Richmond,2,12,11,0,0.175,0,31584.0,62.0
2013-12-12,15,76,14.46,No,30359,Richmond,3,12,12,0,0.1446,0,33472.0,55.0
2013-12-13,11,91,16.05,No,36455,Richmond,4,12,13,0,0.1605,0,36670.0,77.0
2013-12-14,22,192,29.26,No,39862,Richmond,5,12,14,1,0.2926,0,40680.0,118.0
2013-12-15,8,141,25.25,No,36867,Richmond,6,12,15,1,0.2525,0,29778.0,112.0
2013-12-16,10,87,20.86,No,36291,Richmond,0,12,16,0,0.2086,0,27520.0,58.0
2013-12-17,8,87,17.9,No,34024,Richmond,1,12,17,0,0.179,0,34139.0,61.0
2013-12-18,10,117,19.86,No,39117,Richmond,2,12,18,0,0.1986,0,34852.0,70.0
2013-12-19,15,105,19.51,No,30997,Richmond,3,12,19,0,0.19510000000000002,0,30359.0,76.0
2013-12-20,9,147,19.94,No,37047,Richmond,4,12,20,0,0.19940000000000002,0,36455.0,91.0
2013-12-21,15,213,24.86,No,33946,Richmond,5,12,21,1,0.2486,0,39862.0,192.0
2013-12-22,14,222,22.92,No,44193,Richmond,6,12,22,1,0.22920000000000001,0,36867.0,141.0
2013-12-23,6,198,20.29,No,37183,Richmond,0,12,23,0,0.2029,0,36291.0,87.0
2013-12-24,8,98,22.92,No,27769,Richmond,1,12,24,0,0.22920000000000001,0,34024.0,87.0
2013-12-25,0,0,0.0,No,0,Richmond,2,12,25,0,0.0,0,39117.0,117.0
2013-12-26,15,198,17.97,No,44383,Richmond,3,12,26,0,0.1797,0,30997.0,105.0
2013-12-27,14,129,20.94,No,31473,Richmond,4,12,27,0,0.2094,0,37047.0,147.0
2013-12-28,10,169,18.1,No,33082,Richmond,5,12,28,1,0.18100000000000002,0,33946.0,213.0
2013-12-29,10,135,23.09,No,30948,Richmond,6,12,29,1,0.2309,0,44193.0,222.0
2013-12-30,9,161,16.38,No,29853,Richmond,0,12,30,0,0.1638,0,37183.0,198.0
2013-12-31,9,126,18.01,No,27408,Richmond,1,12,31,0,0.1801,0,27769.0,98.0
2014-01-01,6,74,20.72,No,24426,Richmond,2,1,1,0,0.2072,0,0.0,0.0
2014-01-02,11,82,18.46,No,27345,Richmond,3,1,2,0,0.18460000000000001,0,44383.0,198.0
2014-01-03,9,84,13.54,No,29828,Richmond,4,1,3,0,0.1354,0,31473.0,129.0
2014-01-04,10,103,21.63,No,30434,Richmond,5,1,4,1,0.2163,0,33082.0,169.0
2014-01-05,9,64,19.34,No,25003,Richmond,6,1,5,1,0.1934,0,30948.0,135.0
2014-01-06,5,45,22.58,No,23490,Richmond,0,1,6,0,0.22579999999999997,0,29853.0,161.0
2014-01-07,6,44,19.7,No,23457,Richmond,1,1,7,0,0.19699999999999998,0,27408.0,126.0
2014-01-08,8,45,20.01,No,25222,Richmond,2,1,8,0,0.20010000000000003,0,24426.0,74.0
2014-01-09,8,48,17.97,No,23404,Richmond,3,1,9,0,0.1797,0,27345.0,82.0
2014-01-10,10,59,16.75,No,25015,Richmond,4,1,10,0,0.1675,0,29828.0,84.0
2014-01-11,14,86,16.99,No,20923,Richmond,5,1,11,1,0.1699,0,30434.0,103.0
2014-01-12,10,69,19.85,No,21525,Richmond,6,1,12,1,0.1985,0,25003.0,64.0
2014-01-13,4,40,14.53,No,23103,Richmond,0,1,13,0,0.14529999999999998,0,23490.0,45.0
2014-01-14,5,44,18.39,No,18962,Richmond,1,1,14,0,0.1839,0,23457.0,44.0
2014-01-15,7,44,16.23,No,21511,Richmond,2,1,15,0,0.1623,0,25222.0,45.0
2014-01-16,10,44,18.59,No,19983,Richmond,3,1,16,0,0.1859,0,23404.0,48.0
2014-01-17,8,49,17.0,No,23572,Richmond,4,1,17,0,0.17,0,25015.0,59.0
2014-01-18,14,330,18.2,Yes,44734,Richmond,5,1,18,1,0.182,1,20923.0,86.0
2014-01-19,21,221,18.35,Yes,27621,Richmond,6,1,19,1,0.18350000000000002,1,21525.0,69.0
2014-01-20,15,198,19.76,Yes,33357,Richmond,0,1,20,0,0.19760000000000003,1,23103.0,40.0
2014-01-21,6,36,13.75,No,19149,Richmond,1,1,21,0,0.1375,0,18962.0,44.0
2014-01-22,5,41,16.3,No,18162,Richmond,2,1,22,0,0.163,0,21511.0,44.0
2014-01-23,9,37,13.4,No,18322,Richmond,3,1,23,0,0.134,0,19983.0,44.0
2014-01-24,8,59,15.18,No,17856,Richmond,4,1,24,0,0.1518,0,23572.0,49.0
2014-01-25,11,79,14.65,No,22286,Richmond,5,1,25,1,0.1465,0,44734.0,330.0
2014-01-26,10,72,12.84,No,17725,Richmond,6,1,26,1,0.1284,0,27621.0,221.0
2014-01-27,6,36,17.95,No,15893,Richmond,0,1,27,0,0.1795,0,33357.0,198.0
2014-01-28,7,40,10.89,No,17835,Richmond,1,1,28,0,0.10890000000000001,0,19149.0,36.0
2014-01-29,4,40,15.7,No,14361,Richmond,2,1,29,0,0.157,0,18162.0,41.0
2014-01-30,11,38,13.33,No,13556,Richmond,3,1,30,0,0.1333,0,18322.0,37.0
2014-01-31,10,44,7.59,No,13370,Richmond,4,1,31,0,0.0759,0,17856.0,59.0
2014-02-01,9,78,10.37,No,18657,Richmond,5,2,1,1,0.10369999999999999,0,22286.0,79.0
2014-02-02,7,44,10.92,No,13645,Richmond,6,2,2,1,0.1092,0,17725.0,72.0
2014-02-03,6,36,6.09,No,14549,Richmond,0,2,3,0,0.060899999999999996,0,15893.0,36.0
2014-02-04,5,25,10.38,No,13891,Richmond,1,2,4,0,0.1038,0,17835.0,40.0
2014-02-05,5,28,8.72,No,13455,Richmond,2,2,5,0,0.0872,0,14361.0,40.0
2014-02-06,8,31,11.6,No,12865,Richmond,3,2,6,0,0.11599999999999999,0,13556.0,38.0
2014-02-07,9,50,12.34,No,15574,Richmond,4,2,7,0,0.1234,0,13370.0,44.0
2014-02-08,16,94,12.14,No,18417,Richmond,5,2,8,1,0.12140000000000001,0,18657.0,78.0
2014-02-09,11,67,9.46,No,20097,Richmond,6,2,9,1,0.0946,0,13645.0,44.0
2014-02-10,10,34,6.39,No,12838,Richmond,0,2,10,0,0.0639,0,14549.0,36.0
2014-02-11,6,44,11.64,No,16631,Richmond,1,2,11,0,0.1164,0,13891.0,25.0
2014-02-12,6,46,12.29,No,13647,Richmond,2,2,12,0,0.1229,0,13455.0,28.0
2014-02-13,9,61,8.44,No,17997,Richmond,3,2,13,0,0.08439999999999999,0,12865.0,31.0
2014-02-14,10,82,8.76,No,16904,Richmond,4,2,14,0,0.0876,0,15574.0,50.0
2014-02-15,27,303,14.05,Yes,34183,Richmond,5,2,15,1,0.1405,1,18417.0,94.0
2014-02-16,23,268,12.36,Yes,32607,Richmond,6,2,16,1,0.12359999999999999,1,20097.0,67.0
2014-02-17,14,206,10.72,Yes,26286,Richmond,0,2,17,0,0.1072,1,12838.0,34.0
2014-02-18,9,31,10.67,No,12490,Richmond,1,2,18,0,0.1067,0,16631.0,44.0
2014-02-19,6,41,11.22,No,17922,Richmond,2,2,19,0,0.11220000000000001,0,13647.0,46.0
2014-02-20,7,33,14.01,No,14285,Richmond,3,2,20,0,0.1401,0,17997.0,61.0
2014-02-21,12,44,13.19,No,15622,Richmond,4,2,21,0,0.1319,0,16904.0,82.0
2014-02-22,10,79,10.5,No,18265,Richmond,5,2,22,1,0.105,0,34183.0,303.0
2014-02-23,7,53,8.52,No,13997,Richmond,6,2,23,1,0.0852,0,32607.0,268.0
2014-02-24,6,28,9.11,No,13689,Richmond,0,2,24,0,0.0911,0,26286.0,206.0
2014-02-25,5,31,11.82,No,17019,Richmond,1,2,25,0,0.1182,0,12490.0,31.0
2014-02-26,5,33,11.47,No,16634,Richmond,2,2,26,0,0.11470000000000001,0,17922.0,41.0
2014-02-27,8,30,8.04,No,12445,Richmond,3,2,27,0,0.08039999999999999,0,14285.0,33.0
2014-02-28,9,39,7.38,No,16335,Richmond,4,2,28,0,0.0738,0,15622.0,44.0
2014-03-01,9,68,8.71,No,17062,Richmond,5,3,1,1,0.08710000000000001,0,18265.0,79.0
2014-03-02,11,54,6.53,No,19403,Richmond,6,3,2,1,0.0653,0,13997.0,53.0
2014-03-03,5,33,8.76,No,16336,Richmond,0,3,3,0,0.0876,0,13689.0,28.0
2014-03-04,4,31,7.8,No,14575,Richmond,1,3,4,0,0.078,0,17019.0,31.0
2014-03-05,6,34,8.7,No,18259,Richmond,2,3,5,0,0.087,0,16634.0,33.0
2014-03-06,11,36,7.72,No,17357,Richmond,3,3,6,0,0.07719999999999999,0,12445.0,30.0
2014-03-07,7,43,14.5,No,13183,Richmond,4,3,7,0,0.145,0,16335.0,39.0
2014-03-08,11,77,10.53,No,21100,Richmond,5,3,8,1,0.10529999999999999,0,17062.0,68.0
2014-03-09,12,55,11.97,No,16600,Richmond,6,3,9,1,0.1197,0,19403.0,54.0
2014-03-10,9,35,9.04,No,18199,Richmond,0,3,10,0,0.0904,0,16336.0,33.0
2014-03-11,4,31,7.6,No,14524,Richmond,1,3,11,0,0.076,0,14575.0,31.0
2014-03-12,7,35,8.05,No,17472,Richmond,2,3,12,0,0.0805,0,18259.0,34.0
